gender,education,house_val,age,online,customer_psy,marriage,child,occupation,mortgage,house_owner,region,car_prob,fam_income,name,email
M,Some College,107844,<=25,N,F,Single,N,Blue Collar,1Low,Renter,South,6,C,John Jansen,John.Jansen@mail.com
F,Some College,75480,<=45,Y,J,Married,Y,Blue Collar,1Low,Owner,South,6,E,Mary Beasley,Mary.Beasley@mail.com
M,Bach,337326,<=45,Y,E,Married,Y,Professional,3High,Owner,Northeast,2,E,Evan Robertson,Evan.Robertson@mail.com
F,Bach,317778,<=55,Y,E,Married,U,Professional,1Low,Owner,West,4,E,Ruby Buck,Ruby.Buck@mail.com
M,Grad,0,<=45,Y,I,Married,U,Professional,1Low,Owner,Midwest,1,G,Harold Osorio,Harold.Osorio@mail.com
F,Grad,333322,<=65,Y,I,Married,N,Professional,2Med,Owner,West,2,F,Christie Leach,Christie.Leach@mail.com
M,Bach,0,<=65,Y,B,Married,N,Sales/Service,1Low,,South,2,G,Alton Heaton,Alton.Heaton@mail.com
M,HS,392127,<=55,N,E,Single,U,Blue Collar,3High,Owner,South,3,G,Howard Cain,Howard.Cain@mail.com
M,Bach,601625,<=45,Y,C,Married,Y,Professional,2Med,Owner,West,1,J,David Donohue,David.Donohue@mail.com
M,Some College,0,NaN,N,G,Single,U,Blue Collar,1Low,Renter,Northeast,9,A,David Powell,David.Powell@mail.com
M,<HS,0,>65,N,H,Single,N,Retired,1Low,Renter,Northeast,9,A,James Agudo,James.Agudo@mail.com
M,<HS,570942,NaN,N,G,,U,Sales/Service,1Low,Renter,West,7,G,Doug Knapchuck,Doug.Knapchuck@mail.com
F,HS,71659,<=45,Y,J,,N,Sales/Service,1Low,Renter,South,3,A,Jennifer Stovall,Jennifer.Stovall@mail.com
M,Some College,323337,<=55,Y,E,Married,U,Blue Collar,3High,Owner,West,5,F,Frank Brant,Frank.Brant@mail.com
F,Grad,191820,<=65,Y,B,Married,N,Others,1Low,Owner,South,1,F,Leah Duran,Leah.Duran@mail.com
F,HS,478066,<=45,Y,C,Married,Y,Blue Collar,3High,Owner,South,4,F,Gladys Hamar,Gladys.Hamar@mail.com
F,Some College,46434,<=45,Y,J,Married,Y,Blue Collar,1Low,Owner,Midwest,5,E,Alison Kelcourse,Alison.Kelcourse@mail.com
F,HS,165390,>65,Y,J,,N,Retired,1Low,Owner,Northeast,4,A,Nichole Fletcher,Nichole.Fletcher@mail.com
M,Bach,585112,<=55,N,C,,Y,Professional,1Low,Renter,West,1,G,Richard Winter,Richard.Winter@mail.com
M,HS,169168,<=45,N,F,Married,Y,Blue Collar,1Low,Renter,South,1,H,Hugh Cato,Hugh.Cato@mail.com
F,HS,197715,<=45,Y,F,Married,Y,Blue Collar,2Med,Owner,Northeast,3,F,Danielle Furey,Danielle.Furey@mail.com
M,HS,0,NaN,N,F,Single,U,Blue Collar,1Low,Renter,South,9,D,Matthew Hoag,Matthew.Hoag@mail.com
M,Some College,176863,NaN,Y,E,Married,U,Blue Collar,1Low,Owner,West,8,D,Richard Perkins,Richard.Perkins@mail.com
M,Some College,89543,<=55,N,D,Married,Y,Sales/Service,1Low,,Northeast,1,G,Aaron Lara,Aaron.Lara@mail.com
M,Bach,637617,NaN,N,B,Married,Y,Professional,1Low,Owner,South,5,K,Nicholas Dellinger,Nicholas.Dellinger@mail.com
M,Bach,1685957,<=65,Y,C,Married,Y,Professional,3High,Owner,West,1,L,Stanley Ikenberry,Stanley.Ikenberry@mail.com
M,Bach,587510,<=55,Y,C,Married,Y,Professional,1Low,Owner,Midwest,1,J,Christopher Brown,Christopher.Brown@mail.com
M,Bach,416372,<=65,Y,C,Married,Y,Professional,3High,Owner,Midwest,2,H,Walter Murphy,Walter.Murphy@mail.com
F,<HS,56462,NaN,N,D,Married,Y,Sales/Service,1Low,Owner,South,4,A,Patricia Gaffey,Patricia.Gaffey@mail.com
M,HS,605931,<=45,Y,C,Married,Y,Blue Collar,2Med,Owner,West,1,H,Gregory Cress,Gregory.Cress@mail.com
F,<HS,0,<=55,N,F,,Y,Professional,1Low,Owner,South,9,B,Hattie Dingman,Hattie.Dingman@mail.com
U,HS,152070,<=25,N,D,,N,Blue Collar,1Low,Owner,South,4,B,Viola Natonabah,Viola.Natonabah@mail.com
M,HS,0,NaN,N,G,Single,U,Sales/Service,1Low,Renter,Northeast,9,C,William Webster,William.Webster@mail.com
M,<HS,0,>65,Y,C,,U,Retired,1Low,Owner,Midwest,2,F,Norman Folmar,Norman.Folmar@mail.com
F,Some College,224234,>65,Y,D,,N,Retired,1Low,Owner,South,3,C,Misti Warner,Misti.Warner@mail.com
M,Bach,0,NaN,Y,A,Single,N,Professional,1Low,Renter,Northeast,8,D,John Deremer,John.Deremer@mail.com
M,HS,198870,>65,Y,C,Married,N,Retired,1Low,Owner,West,2,H,Michael Zarate,Michael.Zarate@mail.com
M,Bach,701142,<=45,Y,C,,Y,Professional,3High,Owner,West,1,G,Mark Sparks,Mark.Sparks@mail.com
M,Grad,0,<=55,Y,A,Married,U,Professional,1Low,Renter,West,2,G,Michael Keegan,Michael.Keegan@mail.com
M,Grad,626750,<=55,N,B,,N,Professional,1Low,Owner,South,5,L,Dane Cross,Dane.Cross@mail.com
M,Some College,500640,NaN,Y,A,,U,Sales/Service,1Low,,Northeast,8,E,George Cartwright,George.Cartwright@mail.com
F,Some College,455919,<=55,Y,B,Married,U,Professional,3High,Owner,South,2,J,Latoya Ramos,Latoya.Ramos@mail.com
F,Grad,0,<=35,Y,J,,Y,Professional,1Low,Owner,Midwest,2,E,Jimmie Johnson,Jimmie.Johnson@mail.com
F,HS,0,<=55,N,D,,N,Sales/Service,1Low,Owner,Midwest,9,C,Cynthia Anderson,Cynthia.Anderson@mail.com
M,HS,148785,<=65,N,B,Married,N,Blue Collar,1Low,Owner,South,1,G,Kevin Sakkinen,Kevin.Sakkinen@mail.com
M,Some College,246078,<=45,Y,B,Married,Y,Professional,1Low,Owner,South,1,I,Billy Butler,Billy.Butler@mail.com
F,Bach,1374315,<=55,Y,C,Married,U,Professional,1Low,,West,1,F,Earnestine Brewster,Earnestine.Brewster@mail.com
M,Some College,150452,<=65,N,F,,U,Professional,1Low,Owner,West,2,U,Phillip Rayos,Phillip.Rayos@mail.com
M,Some College,333540,<=35,Y,C,Married,Y,Sales/Service,3High,Owner,Northeast,3,F,Ethan Bishop,Ethan.Bishop@mail.com
M,Grad,373368,<=65,Y,B,Married,N,Professional,1Low,Owner,West,3,H,Charles Belcher,Charles.Belcher@mail.com
M,Grad,1964725,<=35,Y,B,,U,Professional,1Low,Owner,Northeast,1,J,Patrick Petri,Patrick.Petri@mail.com
M,HS,0,<=55,Y,G,Single,Y,Blue Collar,1Low,Renter,South,9,H,Anthony Ridenour,Anthony.Ridenour@mail.com
F,Some College,0,<=55,Y,E,,N,Sales/Service,1Low,,West,3,E,Angeline Ruiz,Angeline.Ruiz@mail.com
F,HS,105599,>65,Y,D,,N,Retired,1Low,Owner,South,3,B,Anita Thomas,Anita.Thomas@mail.com
F,Some College,65400,NaN,Y,J,,N,Professional,1Low,Owner,South,2,E,Ruth Taylor,Ruth.Taylor@mail.com
F,HS,158159,<=45,N,C,Married,Y,Blue Collar,2Med,Owner,South,2,H,Elaine Smith,Elaine.Smith@mail.com
F,Some College,266657,NaN,Y,E,,N,Sales/Service,1Low,Owner,Northeast,5,G,Kristen Hollyfield,Kristen.Hollyfield@mail.com
M,Some College,0,<=45,N,E,Married,Y,Sales/Service,1Low,Renter,Rest,1,E,Terry Boonstra,Terry.Boonstra@mail.com
M,Grad,1275899,<=55,Y,B,Married,U,Professional,1Low,Renter,South,1,C,Robert Ebling,Robert.Ebling@mail.com
U,Some College,329452,NaN,N,C,,Y,Sales/Service,3High,Owner,West,2,G,Virginia Vang,Virginia.Vang@mail.com
M,Some College,246340,<=45,Y,E,Married,Y,Sales/Service,1Low,Owner,South,2,F,Donald Rumph,Donald.Rumph@mail.com
M,Bach,992750,NaN,Y,C,,Y,Professional,1Low,Owner,South,2,J,Brett Provencher,Brett.Provencher@mail.com
F,HS,0,>65,Y,D,Married,N,Retired,1Low,Owner,South,7,E,Margaret Decesare,Margaret.Decesare@mail.com
M,Bach,0,NaN,Y,G,Married,N,Professional,1Low,Renter,South,7,B,Victor Kierzewski,Victor.Kierzewski@mail.com
F,HS,172656,<=65,N,I,Married,N,Retired,1Low,Renter,South,1,E,Tillie Berg,Tillie.Berg@mail.com
M,Some College,213858,<=45,N,C,Married,U,Sales/Service,1Low,,South,3,E,Pat Johnson,Pat.Johnson@mail.com
M,Bach,197752,<=55,Y,E,Married,Y,Sales/Service,2Med,Owner,South,2,F,Buford Frye,Buford.Frye@mail.com
F,Bach,731030,<=35,Y,B,,N,Professional,2Med,Owner,West,4,D,Perla Williams,Perla.Williams@mail.com
M,Bach,204920,NaN,N,F,Single,U,Professional,2Med,Owner,Midwest,7,E,Aaron Seamon,Aaron.Seamon@mail.com
F,<HS,0,NaN,N,G,Single,U,Sales/Service,1Low,Renter,Northeast,9,A,Dorothy Markley,Dorothy.Markley@mail.com
F,Some College,249566,<=25,Y,B,,N,Sales/Service,1Low,Owner,Midwest,1,H,Joyce Runk,Joyce.Runk@mail.com
M,Some College,342914,<=55,Y,B,,N,Others,1Low,Renter,West,3,G,Carl Gault,Carl.Gault@mail.com
M,Some College,0,<=35,Y,G,Single,Y,Blue Collar,1Low,Renter,Midwest,5,D,Carl Dewey,Carl.Dewey@mail.com
M,Some College,0,<=25,N,G,Single,Y,Blue Collar,1Low,Renter,Midwest,7,D,Anthony Jones,Anthony.Jones@mail.com
M,Some College,1017297,<=55,N,B,,Y,Professional,1Low,,South,5,L,Shannon Miller,Shannon.Miller@mail.com
F,Some College,252509,<=25,Y,B,,N,Others,1Low,Owner,Midwest,7,F,Rosalinda Kavanaugh,Rosalinda.Kavanaugh@mail.com
M,Some College,671985,<=45,N,E,Married,Y,Professional,3High,Owner,West,4,F,Bradley Strange,Bradley.Strange@mail.com
F,Bach,0,NaN,Y,G,Single,Y,Sales/Service,1Low,Renter,South,3,C,Lucy Grossetete,Lucy.Grossetete@mail.com
M,Bach,0,<=35,Y,G,Single,N,Sales/Service,1Low,Renter,South,5,F,Michael Williams,Michael.Williams@mail.com
M,Some College,803439,<=45,N,E,Married,U,Professional,1Low,,Northeast,5,B,Michael Fuller,Michael.Fuller@mail.com
M,Bach,315882,<=65,Y,F,,Y,Sales/Service,1Low,Owner,West,8,E,David Ortega,David.Ortega@mail.com
M,Bach,1773702,<=25,Y,B,,N,Professional,3High,Owner,West,1,J,Robert Diaz,Robert.Diaz@mail.com
M,,0,NaN,Y,U,,0,Others,1Low,,Northeast,0,U,Domenic Dawson,Domenic.Dawson@mail.com
F,Bach,0,<=45,N,E,Married,Y,Professional,1Low,Renter,Northeast,7,E,Chelsea Nix,Chelsea.Nix@mail.com
F,Some College,358806,<=45,Y,C,Married,Y,Sales/Service,1Low,,South,1,F,Deborah Taylor,Deborah.Taylor@mail.com
M,Bach,452262,<=65,Y,B,Married,N,Professional,1Low,Owner,Midwest,1,F,William Harris,William.Harris@mail.com
F,HS,95614,>65,N,G,Married,Y,Retired,1Low,,South,3,D,Tina Dodson,Tina.Dodson@mail.com
M,Grad,371118,>65,Y,B,Married,N,Retired,3High,Owner,South,1,J,Bryant Claytor,Bryant.Claytor@mail.com
M,Some College,0,<=25,Y,C,,Y,Blue Collar,1Low,,West,6,E,Steven Ainsley,Steven.Ainsley@mail.com
M,Some College,513847,NaN,N,F,Single,U,Sales/Service,1Low,Renter,South,8,K,Carl Gleason,Carl.Gleason@mail.com
U,HS,209835,NaN,N,E,Married,Y,Blue Collar,1Low,Owner,South,9,E,Cynthia Albers,Cynthia.Albers@mail.com
M,Bach,639197,<=65,Y,B,Married,N,Professional,1Low,Owner,Rest,2,J,James Thomas,James.Thomas@mail.com
M,HS,440403,NaN,Y,D,,Y,Sales/Service,1Low,Owner,West,1,J,Lawerence Clark,Lawerence.Clark@mail.com
M,Grad,0,<=55,Y,C,Married,Y,Others,1Low,Owner,Northeast,3,H,Michael Barlow,Michael.Barlow@mail.com
M,Some College,0,<=45,N,E,Married,Y,Blue Collar,1Low,Renter,West,9,F,Brandon Archer,Brandon.Archer@mail.com
F,<HS,135767,>65,Y,D,,N,Retired,1Low,Owner,South,2,A,Martha Mcgovern,Martha.Mcgovern@mail.com
M,HS,213661,<=65,Y,E,Married,U,Sales/Service,1Low,Owner,South,1,E,Marco Bowers,Marco.Bowers@mail.com
M,Grad,250362,<=65,Y,B,Married,N,Professional,2Med,Owner,Northeast,3,F,Warren Heras,Warren.Heras@mail.com
F,<HS,100748,<=65,Y,I,Married,Y,Blue Collar,1Low,Owner,Midwest,3,G,Joetta Gonzalez,Joetta.Gonzalez@mail.com
M,HS,242797,>65,Y,D,Married,N,Retired,1Low,Owner,South,1,F,Theodore Anders,Theodore.Anders@mail.com
M,HS,0,<=65,Y,E,Married,N,Retired,1Low,Renter,South,5,G,Andrew Meza,Andrew.Meza@mail.com
F,Bach,620342,NaN,N,A,Single,U,Professional,1Low,Renter,West,1,D,Amber Taylor,Amber.Taylor@mail.com
F,Some College,991594,<=65,Y,C,Married,N,Professional,1Low,Owner,West,2,I,Brenda Hains,Brenda.Hains@mail.com
F,Bach,190902,NaN,N,A,Single,Y,Professional,1Low,Owner,South,9,G,Joy Darnell,Joy.Darnell@mail.com
M,HS,350816,>65,Y,D,Married,N,Professional,1Low,Owner,South,2,E,Benjamin Joshua,Benjamin.Joshua@mail.com
F,Bach,1644319,>65,Y,B,Married,Y,Professional,1Low,Owner,West,1,L,Loretta Harp,Loretta.Harp@mail.com
M,Bach,456982,<=35,N,C,Married,Y,Sales/Service,1Low,Renter,West,2,E,Richard Hewins,Richard.Hewins@mail.com
M,Bach,808344,<=25,Y,B,Married,N,Professional,3High,Owner,West,2,H,Ryan Montana,Ryan.Montana@mail.com
F,HS,40526,<=65,Y,F,,U,Sales/Service,1Low,Owner,South,3,D,Jeannie Mccord,Jeannie.Mccord@mail.com
M,Bach,291970,<=65,Y,G,Single,U,Sales/Service,1Low,Renter,West,1,D,John Pierce,John.Pierce@mail.com
M,Grad,638522,>65,Y,B,Married,U,Retired,1Low,Owner,Northeast,1,L,Richard Wilbanks,Richard.Wilbanks@mail.com
F,Bach,0,<=65,Y,G,,U,Professional,1Low,Renter,West,6,D,Nicole Rawls,Nicole.Rawls@mail.com
F,Some College,110798,NaN,N,F,Married,U,Farm,1Low,Renter,South,8,E,Mary Fenton,Mary.Fenton@mail.com
M,<HS,69817,NaN,N,G,Married,Y,Blue Collar,1Low,Owner,West,9,B,Michael Stanley,Michael.Stanley@mail.com
M,Bach,122896,>65,Y,C,,Y,Retired,1Low,Renter,Northeast,5,F,David Littlewood,David.Littlewood@mail.com
F,HS,349803,<=55,Y,C,Married,Y,Sales/Service,3High,Owner,South,1,H,Laverne Miller,Laverne.Miller@mail.com
M,Bach,0,>65,Y,H,,N,Others,1Low,Renter,West,5,B,Christopher Johnson,Christopher.Johnson@mail.com
F,Bach,224703,<=55,Y,H,Married,N,Sales/Service,1Low,Owner,South,1,I,Nancy Smith,Nancy.Smith@mail.com
F,HS,204832,<=35,Y,B,,N,Sales/Service,1Low,Owner,South,3,C,Geraldine Carroll,Geraldine.Carroll@mail.com
F,HS,0,<=25,N,I,,Y,Sales/Service,1Low,Renter,South,6,E,Trina Cook,Trina.Cook@mail.com
F,Bach,279585,<=45,Y,C,,Y,Professional,3High,Owner,Northeast,3,F,Rosemarie Preston,Rosemarie.Preston@mail.com
F,HS,1467532,<=65,N,B,Married,N,Retired,3High,Owner,South,4,K,Jessie Purdy,Jessie.Purdy@mail.com
F,Some College,505433,<=55,Y,C,Married,Y,Professional,1Low,Owner,Midwest,1,H,Antoinette Taft,Antoinette.Taft@mail.com
M,Some College,0,<=25,Y,C,,Y,Blue Collar,1Low,Owner,Midwest,3,F,Douglas Whitfield,Douglas.Whitfield@mail.com
F,HS,32656,<=45,N,F,Married,Y,Blue Collar,1Low,Owner,Northeast,9,C,Katherine Ward,Katherine.Ward@mail.com
M,HS,127312,>65,Y,F,,Y,Retired,1Low,Owner,Northeast,4,E,Christopher Castano,Christopher.Castano@mail.com
M,Some College,226845,<=25,Y,B,,N,Professional,1Low,Owner,Midwest,1,G,Shirley King,Shirley.King@mail.com
F,HS,0,NaN,Y,B,Married,Y,Retired,1Low,Owner,South,4,E,Daniela Lunsford,Daniela.Lunsford@mail.com
F,<HS,93889,<=55,N,F,,Y,Blue Collar,1Low,Renter,West,7,E,Laura Cochran,Laura.Cochran@mail.com
F,Some College,514436,<=65,Y,B,Married,N,Sales/Service,1Low,Owner,South,1,G,Melissa Booze,Melissa.Booze@mail.com
F,Grad,350544,<=55,N,F,Married,Y,Professional,3High,Owner,West,6,F,Cecelia Daugherty,Cecelia.Daugherty@mail.com
M,<HS,342510,>65,N,E,Married,N,Retired,1Low,Owner,West,3,F,William Torrence,William.Torrence@mail.com
M,Some College,338118,<=35,Y,B,,N,Professional,1Low,Owner,South,2,H,Danny Solis,Danny.Solis@mail.com
F,Some College,0,<=25,N,G,,Y,Sales/Service,1Low,Renter,South,8,B,Ollie Magsayo,Ollie.Magsayo@mail.com
F,Some College,38257,<=45,Y,I,Married,Y,Professional,1Low,Owner,South,6,B,Becky Wright,Becky.Wright@mail.com
F,Some College,277950,<=35,Y,C,Married,Y,Professional,1Low,Owner,Northeast,2,G,Kathryn Harvey,Kathryn.Harvey@mail.com
F,HS,307314,NaN,N,G,Married,U,Others,1Low,Renter,West,1,A,Mary Tigerino,Mary.Tigerino@mail.com
M,HS,235440,<=65,Y,B,Married,N,Farm,1Low,Owner,Midwest,2,G,Lester Gilbert,Lester.Gilbert@mail.com
M,Some College,379320,<=45,Y,C,Married,Y,Professional,3High,Owner,South,1,J,John Kaiser,John.Kaiser@mail.com
F,,0,NaN,Y,U,,0,Others,1Low,,South,0,U,Alease Young,Alease.Young@mail.com
M,<HS,160522,NaN,Y,E,,Y,Sales/Service,2Med,Owner,South,8,D,Steve Clayton,Steve.Clayton@mail.com
F,Bach,573100,<=45,Y,C,Married,U,Professional,3High,Owner,South,1,H,Joan Lanoue,Joan.Lanoue@mail.com
M,Some College,645770,<=55,Y,C,Married,Y,Professional,2Med,Owner,West,2,H,Damian Robinson,Damian.Robinson@mail.com
M,Some College,295853,<=45,Y,B,Married,Y,Professional,3High,Owner,Northeast,5,J,David Boccella,David.Boccella@mail.com
U,HS,75362,>65,N,I,,N,Retired,1Low,Renter,South,6,C,Geneva Potter,Geneva.Potter@mail.com
F,Some College,147411,NaN,Y,F,Married,N,Professional,1Low,Owner,South,8,E,Jessica Brown,Jessica.Brown@mail.com
M,Bach,540281,<=65,Y,B,Single,U,Professional,3High,Owner,South,2,I,Kenneth Charles,Kenneth.Charles@mail.com
F,HS,0,<=65,N,G,,Y,Sales/Service,1Low,Renter,South,8,B,Rosa Hedrick,Rosa.Hedrick@mail.com
F,<HS,170240,>65,Y,G,,U,Retired,1Low,Renter,South,2,B,Jessica Forte,Jessica.Forte@mail.com
M,Grad,1160904,<=55,Y,B,Married,Y,Professional,3High,Owner,South,1,L,Jack Hanson,Jack.Hanson@mail.com
F,HS,211242,<=55,N,E,Married,Y,Blue Collar,1Low,Owner,South,8,F,Rose Reid,Rose.Reid@mail.com
M,Bach,116857,<=45,Y,E,Married,Y,Sales/Service,1Low,Renter,South,2,F,Edmund Mcmanus,Edmund.Mcmanus@mail.com
M,HS,0,>65,Y,A,Married,U,Retired,1Low,Owner,South,6,H,David Mcalister,David.Mcalister@mail.com
M,HS,278015,>65,Y,B,,N,Retired,3High,Owner,West,2,H,Donald Carstarphen,Donald.Carstarphen@mail.com
M,HS,294300,<=45,Y,C,Married,Y,Blue Collar,1Low,Owner,Midwest,8,E,Jose Watton,Jose.Watton@mail.com
F,<HS,281329,>65,Y,G,,Y,Retired,1Low,Owner,West,7,D,Melody Smith,Melody.Smith@mail.com
M,<HS,0,NaN,N,A,Single,U,Sales/Service,1Low,Renter,South,1,E,Kevin Bottom,Kevin.Bottom@mail.com
M,Bach,150116,<=65,Y,G,,Y,Professional,1Low,Owner,South,5,E,Robert Beltran,Robert.Beltran@mail.com
M,Some College,456383,>65,Y,F,,Y,Retired,1Low,Owner,South,4,C,Roosevelt Schultz,Roosevelt.Schultz@mail.com
F,Some College,0,<=55,Y,G,Single,U,Professional,1Low,Renter,Midwest,5,D,Cora Bolton,Cora.Bolton@mail.com
F,Some College,188352,<=35,N,F,Single,Y,Professional,1Low,Renter,West,2,D,Julia Siske,Julia.Siske@mail.com
F,HS,244593,>65,Y,D,Married,N,Retired,2Med,Owner,South,6,E,Sheryll Alvarez,Sheryll.Alvarez@mail.com
U,Some College,233805,NaN,N,C,Married,U,Sales/Service,1Low,Owner,South,7,E,Glenda Barbee,Glenda.Barbee@mail.com
M,Bach,436970,<=65,Y,B,Married,N,Professional,2Med,Owner,West,1,H,Allan Cullom,Allan.Cullom@mail.com
F,Grad,693240,<=55,Y,B,,N,Professional,1Low,Owner,Northeast,1,F,Latonia Smith,Latonia.Smith@mail.com
F,Bach,0,<=45,Y,G,Married,Y,Sales/Service,1Low,Renter,Midwest,9,G,Maggie Myers,Maggie.Myers@mail.com
M,HS,53279,<=45,N,G,Single,Y,Blue Collar,1Low,Renter,Midwest,8,E,Percy Hegwood,Percy.Hegwood@mail.com
M,Bach,965195,NaN,Y,C,,N,Sales/Service,1Low,Owner,West,2,J,William Rodriguez,William.Rodriguez@mail.com
F,Some College,153057,<=55,Y,J,Married,N,Professional,1Low,Owner,South,2,E,Sherry Fromm,Sherry.Fromm@mail.com
M,Bach,481943,NaN,N,E,Married,Y,Professional,1Low,Renter,Midwest,6,G,Frank Sutton,Frank.Sutton@mail.com
F,HS,79822,NaN,Y,F,,N,Others,1Low,Owner,South,4,D,Ruth Shields,Ruth.Shields@mail.com
F,Grad,179762,<=35,Y,E,Married,U,Professional,1Low,,West,9,F,Wanda Ellis,Wanda.Ellis@mail.com
M,Some College,0,<=65,Y,J,Married,Y,Blue Collar,1Low,,Midwest,9,C,Damon Rivas,Damon.Rivas@mail.com
F,Bach,599500,<=65,N,B,Married,N,Professional,3High,Owner,West,2,J,Paula Sanders,Paula.Sanders@mail.com
M,Some College,371341,<=55,Y,C,Married,U,Professional,1Low,Owner,South,2,G,Jack Smith,Jack.Smith@mail.com
M,Some College,824955,<=55,Y,B,Married,Y,Professional,2Med,Owner,West,3,G,John Guerrero,John.Guerrero@mail.com
M,Bach,153363,<=45,N,F,,U,Sales/Service,1Low,Owner,South,7,E,Paul Jenny,Paul.Jenny@mail.com
M,HS,78052,<=65,Y,F,,Y,Sales/Service,1Low,Renter,Midwest,8,D,David Alaimo,David.Alaimo@mail.com
F,HS,0,NaN,N,E,,N,Professional,1Low,Renter,Midwest,6,C,Martha Sullivan,Martha.Sullivan@mail.com
M,Grad,623098,<=35,Y,C,Married,Y,Professional,3High,Owner,South,4,F,David Walsh,David.Walsh@mail.com
M,Bach,160121,<=65,Y,J,,Y,Professional,1Low,Owner,South,6,D,Adam Hunt,Adam.Hunt@mail.com
M,HS,168601,NaN,Y,C,Married,U,Sales/Service,2Med,Owner,West,3,F,Willie Islas,Willie.Islas@mail.com
M,Bach,210915,<=55,Y,C,Married,Y,Professional,1Low,Owner,South,3,F,Terry Boyce,Terry.Boyce@mail.com
M,Some College,267178,<=45,Y,C,Married,Y,Professional,1Low,Owner,West,7,G,Gary Kenny,Gary.Kenny@mail.com
U,Some College,196200,NaN,N,F,Married,Y,Sales/Service,2Med,Owner,South,8,D,Judith Cowdery,Judith.Cowdery@mail.com
M,Bach,466400,NaN,Y,B,Single,N,Professional,3High,Owner,West,6,K,Alonzo Cruz,Alonzo.Cruz@mail.com
F,Some College,292011,<=65,N,I,,N,Professional,1Low,Owner,Northeast,3,H,Imogene Reed,Imogene.Reed@mail.com
M,HS,155488,>65,Y,D,Married,N,Retired,1Low,Owner,West,7,C,Floyd Gandee,Floyd.Gandee@mail.com
F,Grad,1248159,<=55,Y,C,Married,Y,Professional,2Med,Owner,Northeast,1,J,Sharon Payne,Sharon.Payne@mail.com
M,Bach,323076,<=45,Y,C,Married,Y,Professional,3High,Owner,Midwest,1,D,Douglass Jarrette,Douglass.Jarrette@mail.com
F,Bach,266832,<=55,Y,F,Single,N,Professional,1Low,,South,1,A,Mamie Hughes,Mamie.Hughes@mail.com
F,Grad,189224,<=55,Y,E,,Y,Professional,1Low,Owner,South,1,E,Marci Comeau,Marci.Comeau@mail.com
M,HS,11514,<=25,Y,G,Single,U,Retired,1Low,Renter,South,8,C,Ernesto Ciccone,Ernesto.Ciccone@mail.com
M,Bach,295281,<=65,Y,C,,Y,Others,1Low,Owner,Midwest,2,F,James Cassidy,James.Cassidy@mail.com
M,Grad,823549,<=65,Y,B,Married,N,Professional,1Low,Owner,South,1,L,Charles Cruz,Charles.Cruz@mail.com
M,Bach,198652,<=55,Y,F,Married,Y,Sales/Service,1Low,Owner,South,6,C,Evan Serrato,Evan.Serrato@mail.com
M,Some College,282767,<=45,Y,A,Single,U,Blue Collar,1Low,Owner,West,4,H,Edward Gramham,Edward.Gramham@mail.com
F,Bach,763494,<=45,Y,C,Married,Y,Professional,1Low,Owner,Midwest,2,C,Rosie Hawk,Rosie.Hawk@mail.com
F,HS,138124,<=65,Y,B,,N,Professional,1Low,Owner,Midwest,3,K,Linda Greenman,Linda.Greenman@mail.com
F,Some College,175380,<=55,Y,D,Married,N,Sales/Service,1Low,Owner,South,1,G,Marsha Townley,Marsha.Townley@mail.com
M,Some College,162976,<=35,Y,E,Married,Y,Blue Collar,2Med,Owner,South,4,E,Paul Edson,Paul.Edson@mail.com
M,HS,1532910,<=55,Y,I,,U,Blue Collar,1Low,Owner,South,1,J,James Summers,James.Summers@mail.com
M,Some College,306115,<=45,Y,E,Married,U,Blue Collar,1Low,,West,2,D,Jose Sanchez,Jose.Sanchez@mail.com
M,<HS,480286,<=55,Y,B,Married,N,Professional,1Low,Owner,Northeast,2,G,Edward Davidson,Edward.Davidson@mail.com
M,Bach,259898,<=45,Y,C,Married,Y,Professional,2Med,Owner,South,2,G,Booker Garber,Booker.Garber@mail.com
F,Bach,248255,NaN,Y,E,,N,Sales/Service,3High,Owner,Northeast,3,G,Tarsha Deisher,Tarsha.Deisher@mail.com
F,Some College,179850,<=25,Y,F,,U,Farm,1Low,,West,9,D,Danielle Crumb,Danielle.Crumb@mail.com
F,HS,0,>65,N,H,Married,U,Retired,1Low,,South,1,B,Madeline Klein,Madeline.Klein@mail.com
M,Bach,475327,<=45,Y,B,,N,Blue Collar,3High,Owner,Midwest,1,G,Jay Hall,Jay.Hall@mail.com
F,Bach,167881,<=45,Y,C,Married,Y,Sales/Service,1Low,Owner,Midwest,6,F,Rose Smith,Rose.Smith@mail.com
F,Bach,246394,<=35,Y,E,,N,Sales/Service,1Low,Owner,Northeast,1,F,Madeleine Williams,Madeleine.Williams@mail.com
M,Bach,363034,<=45,Y,C,Married,Y,Professional,3High,Owner,South,1,G,Herbert Nielsen,Herbert.Nielsen@mail.com
U,Grad,1705850,<=55,Y,D,,N,Professional,1Low,Owner,Midwest,1,C,June Halstead,June.Halstead@mail.com
F,Some College,412020,<=45,N,E,,U,Professional,3High,Owner,West,2,D,Julie Davenport,Julie.Davenport@mail.com
M,Some College,288850,<=25,Y,C,,Y,Professional,3High,Owner,West,2,G,Eddie Saadd,Eddie.Saadd@mail.com
F,Some College,25288,>65,Y,J,Married,N,Retired,1Low,Owner,Midwest,5,G,Evelyn Kane,Evelyn.Kane@mail.com
F,Bach,47540,<=45,Y,I,,Y,Professional,1Low,Owner,South,5,D,Nicole Carlson,Nicole.Carlson@mail.com
